"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","152","test_product_grid_renders_the_catalogue[chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","433","test_can_complete_a_purchase_on_a_phone[iPhone 15-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","682","test_can_complete_a_purchase_on_a_phone[iPad (gen 7)-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","840","test_search_filters_the_grid[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"A hand-rolled visual check, so you can see the mechanics.

    In production use a service (Percy, Applitools, Chromatic) or Playwright's
    own `expect(page).to_have_screenshot()` in the JS runner. What matters is
    that you understand the four levers below — every tool exposes the same ones.

    ### A screenshot is only comparable within one environment

    The first CI run of this test failed on all three engines. The baseline had
    been recorded on Windows/Chromium, and Linux CI renders the same page with
    different font rasterisation — before you even consider that Firefox and
    WebKit are different engines entirely.

    That is not a bug to work around, it is the defining property of visual
    testing: a baseline belongs to one browser on one operating system. Hence
    the platform- and engine-keyed filename below. In a real project you either
    commit baselines generated inside the same container CI uses, or you use a
    hosted service that manages exactly this problem for you.
    ","1032","test_product_grid_matches_the_visual_baseline[chromium]","tests.web","2026-08-13","skipped","2026-08-13","","test_accessibility_and_visual","",""
"A hand-rolled visual check, so you can see the mechanics.

    In production use a service (Percy, Applitools, Chromatic) or Playwright's
    own `expect(page).to_have_screenshot()` in the JS runner. What matters is
    that you understand the four levers below — every tool exposes the same ones.

    ### A screenshot is only comparable within one environment

    The first CI run of this test failed on all three engines. The baseline had
    been recorded on Windows/Chromium, and Linux CI renders the same page with
    different font rasterisation — before you even consider that Firefox and
    WebKit are different engines entirely.

    That is not a bug to work around, it is the defining property of visual
    testing: a baseline belongs to one browser on one operating system. Hence
    the platform- and engine-keyed filename below. In a real project you either
    commit baselines generated inside the same container CI uses, or you use a
    hosted service that manages exactly this problem for you.
    ","1209","test_product_grid_matches_the_visual_baseline[webkit]","tests.web","2026-08-13","skipped","2026-08-13","","test_accessibility_and_visual","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","408","test_touch_targets_meet_the_minimum_size[iPad (gen 7)-firefox]","tests.web","2026-08-13","skipped","2026-08-13","","test_mobile_web","",""
"","484","test_checkout_button_is_disabled_for_an_empty_cart[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"","462","test_user_can_log_in_with_valid_credentials[chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"","258","test_device_reports_a_mobile_user_agent[Galaxy S9+-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Raw JSON Schema, deliberately *not* pydantic.

    Use this style when the schema is an artefact you receive (a partner spec, a
    file in a schema registry) rather than a model you maintain. It also catches
    things pydantic models often let through — here, `additionalProperties: false`
    and the category enum.
    ","19","test_every_product_matches_the_published_schema","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"","363","test_password_field_is_masked[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"Cross-layer consistency — my favourite kind of test.

    The UI must render exactly what the API serves. This catches client-side
    filtering, pagination and caching bugs that neither layer finds alone.
    ","187","test_ui_and_api_agree_on_the_catalogue[chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","809","test_login_errors_are_shown_to_the_user[firefox--wonderland-Username and password are required]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","891","test_login_errors_are_shown_to_the_user[firefox-ghost-wonderland-Invalid credentials]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"","513","test_product_grid_renders_the_catalogue[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"","110","test_device_reports_a_mobile_user_agent[iPhone 15-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","215","test_device_reports_a_mobile_user_agent[Pixel 7-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Gate on `serious` and `critical` only.

    Gating on every impact level from day one on a legacy app produces a red
    build nobody can fix this sprint, and the job gets disabled within a week.
    Ratchet the threshold down over time instead — that strategy actually ships.
    ","1108","test_public_pages_have_no_serious_accessibility_violations[firefox-/login]","tests.web","2026-08-13","passed","2026-08-13","","test_accessibility_and_visual","",""
"","233","test_out_of_stock_products_cannot_be_added[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","485","test_no_horizontal_scrolling[iPad (gen 7)-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","350","test_no_horizontal_scrolling[iPhone 15-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","507","test_content_is_readable_without_zooming[Galaxy S9+-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"BOLA / IDOR check — OWASP API Security's #1 risk.

    Every resource-by-id endpoint deserves this test. It is three lines and it
    finds the single most commonly exploited API vulnerability.

    This one currently FAILS against the SUT, on purpose. Note how the defect is
    handled: `xfail(strict=True)` with a ticket id. The build stays green *and*
    the moment someone fixes SHOP-114 the xpass turns the build red, forcing the
    marker to be removed. A commented-out test or a `skip` would have silently
    rotted instead.
    ","9","test_order_belongs_to_its_owner","tests.services","2026-08-13","skipped","2026-08-13","","test_cart_flow","",""
"","7","test_in_stock_filter_partitions_the_catalogue","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","184","test_layout_collapses_to_a_mobile_nav[Pixel 7-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","325","test_login_errors_are_shown_to_the_user[webkit-alice--Username and password are required]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","497","test_can_complete_a_purchase_on_a_phone[Galaxy S9+-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","7","test_protected_endpoint_requires_valid_bearer_token[wonderland]","tests.services","2026-08-13","passed","2026-08-13","","test_auth","",""
"","386","test_add_to_cart_updates_the_badge[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"","125","test_checkout_button_is_disabled_for_an_empty_cart[chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"","5","test_filter_by_category_returns_only_that_category[display]","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"","417","test_session_persists_across_reload[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","426","test_layout_collapses_to_a_mobile_nav[Galaxy S9+-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"The one true end-to-end test: browse -> add -> cart -> checkout.

    A suite needs a handful of these and no more. They are the most expensive
    tests you own and the first to go flaky; every additional one buys less
    coverage than an API test costing 1% as much.
    ","872","test_complete_purchase_journey[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"Boundary-value analysis, done properly: min, min-1, max, max+1, and the
    type boundary. Three of these five rows have caught real defects in the
    author's experience; the middle-of-range value has caught none.","9","test_quantity_boundaries[1-201-minimum valid]","tests.services","2026-08-13","passed","2026-08-13","","test_cart_flow","",""
"","2","test_limit_parameter_boundaries[100-200]","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"","367","test_mobile_nav_opens_and_is_announced[Pixel 7-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"One generated test per operation in the spec.

    `call_and_validate` runs the built-in checks: not_a_server_error,
    status_code_conformance, content_type_conformance, response_schema_conformance,
    positive_data_acceptance. A failure prints a curl command that reproduces it —
    paste that straight into a ticket.

    ### Triage log (read this — it is the real lesson)

    Three findings came out of the first runs of this single test:

      1. *Undocumented status code 400/401* — REAL. The service returns them;
         the spec never mentioned them. Fixed by documenting them (sut/app.py).
      2. *Response schema mismatch on 422* — REAL, and self-inflicted by the fix
         for (1): we declared `detail: string` while FastAPI returns a list of
         error objects. Fixed by removing the wrong override.
      3. *`positive_data_acceptance` on `?in_stock=null`* — NOT a product bug.
         An optional query parameter is `boolean | null` in the schema, but a
         URL query string has no way to express JSON `null`; the generator sends
         the literal text ""null"" and the server correctly rejects it. This is a
         limitation of OpenAPI's expressiveness, not a defect.

    Finding (3) is excluded below, *with the reason recorded next to the code*.
    Excluding a check without writing down why is how contract testing decays
    into a permanently-yellow job everyone ignores.

    A fourth finding appeared later, and only under `pytest -n 4`: an
    intermittent `FailedHealthCheck: Too many generated examples are filtered
    out`. Also not a product bug — see the `filter_too_much` note on the
    settings below. Two lessons in one test: generated-testing tools produce
    findings about *themselves* as well as about the system, and a flake that
    only appears in parallel is still a flake that must be diagnosed rather
    than retried.
    ","52","test_api_conforms_to_its_openapi_spec[POST /api/testing/reset]","tests.services","2026-08-13","passed","2026-08-13","","test_contract_and_properties","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","125","test_layout_collapses_to_a_mobile_nav[Galaxy S9+-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"One table, five behaviours. Note the ids: a failing run says
    `test_login_rejects_bad_credentials[username case mismatch]`, so triage
    starts before you open the log.","4","test_login_rejects_bad_credentials[nosuchuser-wonderland-unknown user]","tests.services","2026-08-13","passed","2026-08-13","","test_auth","",""
"Rotation is a state change most suites never exercise — and a reliable
    source of clipped headers and stuck modals.","297","test_layout_survives_rotation[chromium-portrait]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","9","test_order_is_retrievable_after_creation","tests.services","2026-08-13","passed","2026-08-13","","test_cart_flow","",""
"","419","test_device_reports_a_mobile_user_agent[iPhone 15-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","671","test_mobile_nav_opens_and_is_announced[iPhone 15-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","164","test_no_horizontal_scrolling[iPad (gen 7)-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","199","test_content_is_readable_without_zooming[Galaxy S9+-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Injection strings should be *data*, not code.

    Deliberately `parametrize`, not `@given(st.sampled_from(...))`: when the
    inputs are a fixed, hand-curated list, parametrize gives one test id per
    payload, works with function-scoped fixtures, and doesn't pay Hypothesis's
    machinery cost. Reach for Hypothesis when you want inputs you did *not*
    think of — see the fuzz test above.
    ","4","test_search_rejects_injection_payloads_safely[../../etc/passwd]","tests.services","2026-08-13","passed","2026-08-13","","test_contract_and_properties","",""
"","222","test_search_with_no_results_shows_zero_and_no_error[chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"","306","test_password_field_is_masked[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"Fuzzing a search box: unicode, emoji, SQL fragments, control characters.

    Two properties, both cheap:
      * the endpoint answers 2xx for any string (no 500s);
      * every result actually contains the term (no filter bypass).
    ","134","test_search_never_crashes_and_never_returns_unrelated_items","tests.services","2026-08-13","passed","2026-08-13","","test_contract_and_properties","",""
"Cross-endpoint consistency. Two endpoints serving the same entity from
    different code paths drift constantly; this catches it in one assertion.","7","test_get_product_by_id_matches_list_entry","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"","291","test_page_has_exactly_one_h1_and_a_language[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_accessibility_and_visual","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","172","test_layout_collapses_to_a_mobile_nav[Galaxy S9+-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Network shaping via CDP. Emulating a slow link surfaces missing loading
    states and races that a gigabit office connection hides completely.

    CDP is a Chromium protocol, so this test cannot run on Firefox or WebKit —
    the first cross-browser CI run failed here with ""CDP session is only
    available in Chromium"". Skipping with an explicit reason is the honest fix:
    the capability genuinely does not exist elsewhere, and a silent pass would
    misrepresent the coverage. For latency on other engines, fall back to
    `page.route` with a delay in the handler, which works everywhere.
    ","1","test_page_works_on_a_slow_3g_connection[firefox]","tests.web","2026-08-13","skipped","2026-08-13","","test_mobile_web","",""
"","4","test_adding_unknown_product_is_rejected[abc]","tests.services","2026-08-13","passed","2026-08-13","","test_cart_flow","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","285","test_no_horizontal_scrolling[Galaxy S9+-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","149","test_mobile_nav_opens_and_is_announced[Pixel 7-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","125","test_device_reports_a_mobile_user_agent[Pixel 7-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","85","test_no_horizontal_scrolling[Pixel 7-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","3","test_non_numeric_product_id_returns_422_not_500","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","274","test_no_horizontal_scrolling[Galaxy S9+-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Rotation is a state change most suites never exercise — and a reliable
    source of clipped headers and stuck modals.","4457","test_layout_survives_rotation[firefox-landscape]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","417","test_device_reports_a_mobile_user_agent[Pixel 7-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","178","test_no_horizontal_scrolling[Pixel 7-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","689","test_cart_survives_a_page_reload[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"","3","test_protected_endpoint_requires_valid_bearer_token[None]","tests.services","2026-08-13","passed","2026-08-13","","test_auth","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","826","test_can_complete_a_purchase_on_a_phone[Pixel 7-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","3","test_product_catalogue_is_not_empty","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"Latency injection. Catches missing loading states and premature asserts
    in the app's own code.","1874","test_slow_api_does_not_break_the_page[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"`role=""alert""` is what makes a screen reader speak the error. Without it
    a blind user gets silence after pressing the button.","782","test_error_message_is_announced_to_assistive_technology[chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"","4","test_adding_unknown_product_is_rejected[0]","tests.services","2026-08-13","passed","2026-08-13","","test_cart_flow","",""
"A hand-rolled visual check, so you can see the mechanics.

    In production use a service (Percy, Applitools, Chromatic) or Playwright's
    own `expect(page).to_have_screenshot()` in the JS runner. What matters is
    that you understand the four levers below — every tool exposes the same ones.

    ### A screenshot is only comparable within one environment

    The first CI run of this test failed on all three engines. The baseline had
    been recorded on Windows/Chromium, and Linux CI renders the same page with
    different font rasterisation — before you even consider that Firefox and
    WebKit are different engines entirely.

    That is not a bug to work around, it is the defining property of visual
    testing: a baseline belongs to one browser on one operating system. Hence
    the platform- and engine-keyed filename below. In a real project you either
    commit baselines generated inside the same container CI uses, or you use a
    hosted service that manages exactly this problem for you.
    ","1918","test_product_grid_matches_the_visual_baseline[firefox]","tests.web","2026-08-13","skipped","2026-08-13","","test_accessibility_and_visual","",""
"","371","test_mobile_nav_opens_and_is_announced[iPhone 15-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Removing focus outlines without a replacement locks out keyboard users.
    Checks that *something* changes visually when a control is focused.","193","test_keyboard_focus_is_visible[chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_accessibility_and_visual","",""
"","6","test_filter_by_category_returns_only_that_category[input]","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"Boundary-value analysis, done properly: min, min-1, max, max+1, and the
    type boundary. Three of these five rows have caught real defects in the
    author's experience; the middle-of-range value has caught none.","9","test_quantity_boundaries[99-201-maximum valid]","tests.services","2026-08-13","passed","2026-08-13","","test_cart_flow","",""
"Injection strings should be *data*, not code.

    Deliberately `parametrize`, not `@given(st.sampled_from(...))`: when the
    inputs are a fixed, hand-curated list, parametrize gives one test id per
    payload, works with function-scoped fixtures, and doesn't pay Hypothesis's
    machinery cost. Reach for Hypothesis when you want inputs you did *not*
    think of — see the fuzz test above.
    ","5","test_search_rejects_injection_payloads_safely[{{7*7}}]","tests.services","2026-08-13","passed","2026-08-13","","test_contract_and_properties","",""
"","377","test_anonymous_user_is_sent_to_login_when_adding_to_cart[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","1555","test_can_complete_a_purchase_on_a_phone[Galaxy S9+-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Validation errors must be 4xx and must never be 5xx.

    A 500 on bad input means the input reached code that didn't expect it — the
    exact shape of bug that turns into a security finding later.
    ","4","test_login_rejects_malformed_payloads[payload4-oversized username]","tests.services","2026-08-13","passed","2026-08-13","","test_auth","",""
"","3","test_checkout_with_empty_cart_is_rejected","tests.services","2026-08-13","passed","2026-08-13","","test_cart_flow","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","133","test_touch_targets_meet_the_minimum_size[iPad (gen 7)-chromium]","tests.web","2026-08-13","skipped","2026-08-13","","test_mobile_web","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","517","test_login_errors_are_shown_to_the_user[webkit-alice-nope-Invalid credentials]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"Dark mode is a whole second theme that usually gets zero test coverage.
    Running the same axe audit under `color_scheme=""dark""` is nearly free.","1405","test_dark_mode_renders_with_readable_contrast[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_accessibility_and_visual","",""
"","3","test_protected_endpoint_requires_valid_bearer_token[Basic YWxpY2U6d29uZGVy]","tests.services","2026-08-13","passed","2026-08-13","","test_auth","",""
"","371","test_product_grid_renders_the_catalogue[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"","5","test_limit_parameter_boundaries[1-200]","tests.services","2026-08-13","passed","2026-08-13","","test_products","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","261","test_content_is_readable_without_zooming[iPad (gen 7)-firefox]","tests.web","2026-08-13","skipped","2026-08-13","","test_mobile_web","",""
"The invariant, not the example.

    Note the health-check suppression: `shop_as_user` is function-scoped, so
    Hypothesis reuses it across examples. That is acceptable *only* because the
    test resets the cart itself. Read that as the general rule — if you suppress
    `function_scoped_fixture`, you have taken responsibility for isolation.
    ","559","test_cart_total_always_equals_sum_of_lines","tests.services","2026-08-13","passed","2026-08-13","","test_contract_and_properties","",""
"Gate on `serious` and `critical` only.

    Gating on every impact level from day one on a legacy app produces a red
    build nobody can fix this sprint, and the job gets disabled within a week.
    Ratchet the threshold down over time instead — that strategy actually ships.
    ","1107","test_public_pages_have_no_serious_accessibility_violations[chromium-/]","tests.web","2026-08-13","passed","2026-08-13","","test_accessibility_and_visual","",""
"Precondition via API, verification via UI — the pattern to default to.","239","test_removing_an_item_updates_the_total[chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","494","test_layout_collapses_to_a_mobile_nav[iPhone 15-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","840","test_anonymous_user_is_sent_to_login_when_adding_to_cart[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"Latency injection. Catches missing loading states and premature asserts
    in the app's own code.","2325","test_slow_api_does_not_break_the_page[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","95","test_layout_collapses_to_a_mobile_nav[Pixel 7-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Latency injection. Catches missing loading states and premature asserts
    in the app's own code.","2104","test_slow_api_does_not_break_the_page[chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"","571","test_category_filter[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"Gate on `serious` and `critical` only.

    Gating on every impact level from day one on a legacy app produces a red
    build nobody can fix this sprint, and the job gets disabled within a week.
    Ratchet the threshold down over time instead — that strategy actually ships.
    ","492","test_public_pages_have_no_serious_accessibility_violations[chromium-/login]","tests.web","2026-08-13","passed","2026-08-13","","test_accessibility_and_visual","",""
"","207","test_mobile_nav_opens_and_is_announced[Galaxy S9+-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","651","test_search_with_no_results_shows_zero_and_no_error[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"Dark mode is a whole second theme that usually gets zero test coverage.
    Running the same axe audit under `color_scheme=""dark""` is nearly free.","2449","test_dark_mode_renders_with_readable_contrast[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_accessibility_and_visual","",""
"Offline is the mobile-specific failure mode. The requirement here is
    modest and non-negotiable: don't render an empty white screen.","1238","test_offline_mode_does_not_show_a_blank_page[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","451","test_search_with_no_results_shows_zero_and_no_error[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"Tab order and Enter-to-submit. A surprising number of production forms
    fail this, and it costs one test to know.","541","test_login_form_is_keyboard_operable[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"","803","test_logout_clears_the_session[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"","1842","test_logout_clears_the_session[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"","30","test_cart_total_is_sum_of_line_totals","tests.services","2026-08-13","passed","2026-08-13","","test_cart_flow","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","386","test_no_horizontal_scrolling[Pixel 7-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"","371","test_mobile_nav_opens_and_is_announced[iPad (gen 7)-firefox]","tests.web","2026-08-13","skipped","2026-08-13","","test_mobile_web","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","615","test_touch_targets_meet_the_minimum_size[Pixel 7-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","237","test_no_horizontal_scrolling[iPad (gen 7)-webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Gate on `serious` and `critical` only.

    Gating on every impact level from day one on a legacy app produces a red
    build nobody can fix this sprint, and the job gets disabled within a week.
    Ratchet the threshold down over time instead — that strategy actually ships.
    ","557","test_public_pages_have_no_serious_accessibility_violations[webkit-/login]","tests.web","2026-08-13","passed","2026-08-13","","test_accessibility_and_visual","",""
"Cross-layer consistency — my favourite kind of test.

    The UI must render exactly what the API serves. This catches client-side
    filtering, pagination and caching bugs that neither layer finds alone.
    ","463","test_ui_and_api_agree_on_the_catalogue[webkit]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"Boundary-value analysis, done properly: min, min-1, max, max+1, and the
    type boundary. Three of these five rows have caught real defects in the
    author's experience; the middle-of-range value has caught none.","6","test_quantity_boundaries[0-422-below minimum]","tests.services","2026-08-13","passed","2026-08-13","","test_cart_flow","",""
"","11","test_add_item_to_empty_cart","tests.services","2026-08-13","passed","2026-08-13","","test_cart_flow","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","544","test_touch_targets_meet_the_minimum_size[iPhone 15-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Cross-layer consistency — my favourite kind of test.

    The UI must render exactly what the API serves. This catches client-side
    filtering, pagination and caching bugs that neither layer finds alone.
    ","504","test_ui_and_api_agree_on_the_catalogue[firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_shopping_flow","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","343","test_no_horizontal_scrolling[iPhone 15-firefox]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Validation errors must be 4xx and must never be 5xx.

    A 500 on bad input means the input reached code that didn't expect it — the
    exact shape of bug that turns into a security finding later.
    ","4","test_login_rejects_malformed_payloads[payload3-empty strings]","tests.services","2026-08-13","passed","2026-08-13","","test_auth","",""
"","112","test_device_reports_a_mobile_user_agent[iPad (gen 7)-chromium]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","436","test_login_errors_are_shown_to_the_user[webkit--wonderland-Username and password are required]","tests.web","2026-08-13","passed","2026-08-13","","test_login","",""
"Rotation is a state change most suites never exercise — and a reliable
    source of clipped headers and stuck modals.","2192","test_layout_survives_rotation[firefox-portrait]","tests.web","2026-08-13","passed","2026-08-13","","test_mobile_web","",""
