"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","119","test_checkout_button_is_disabled_for_an_empty_cart[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","112","test_mobile_nav_opens_and_is_announced[iPad (gen 7)-chromium]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"Validation errors must be 4xx and must never be 5xx.

    A 500 on bad input means the input reached code that didn't expect it — the
    exact shape of bug that turns into a security finding later.
    ","3","test_login_rejects_malformed_payloads[payload0-empty body]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","511","test_mobile_nav_opens_and_is_announced[Pixel 7-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Gate on `serious` and `critical` only.

    Gating on every impact level from day one on a legacy app produces a red
    build nobody can fix this sprint, and the job gets disabled within a week.
    Ratchet the threshold down over time instead — that strategy actually ships.
    ","1149","test_public_pages_have_no_serious_accessibility_violations[webkit-/]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"Latency injection. Catches missing loading states and premature asserts
    in the app's own code.","1862","test_slow_api_does_not_break_the_page[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","457","test_can_complete_a_purchase_on_a_phone[iPhone 15-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","127","test_device_reports_a_mobile_user_agent[iPad (gen 7)-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","237","test_mobile_nav_opens_and_is_announced[iPhone 15-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Gate on `serious` and `critical` only.

    Gating on every impact level from day one on a legacy app produces a red
    build nobody can fix this sprint, and the job gets disabled within a week.
    Ratchet the threshold down over time instead — that strategy actually ships.
    ","404","test_public_pages_have_no_serious_accessibility_violations[chromium-/login]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"","563","test_cart_survives_a_page_reload[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","549","test_can_complete_a_purchase_on_a_phone[Galaxy S9+-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"A hand-rolled visual check, so you can see the mechanics.

    In production use a service (Percy, Applitools, Chromatic) or Playwright's
    own `expect(page).to_have_screenshot()` in the JS runner. What matters is
    that you understand the four levers below — every tool exposes the same ones.

    ### A screenshot is only comparable within one environment

    The first CI run of this test failed on all three engines. The baseline had
    been recorded on Windows/Chromium, and Linux CI renders the same page with
    different font rasterisation — before you even consider that Firefox and
    WebKit are different engines entirely.

    That is not a bug to work around, it is the defining property of visual
    testing: a baseline belongs to one browser on one operating system. Hence
    the platform- and engine-keyed filename below. In a real project you either
    commit baselines generated inside the same container CI uses, or you use a
    hosted service that manages exactly this problem for you.
    ","1147","test_product_grid_matches_the_visual_baseline[chromium]","tests.web","2026-08-14","skipped","2026-08-14","","test_accessibility_and_visual","",""
"Boundary-value analysis, done properly: min, min-1, max, max+1, and the
    type boundary. Three of these five rows have caught real defects in the
    author's experience; the middle-of-range value has caught none.","5","test_quantity_boundaries[1.5-422-non-integer]","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"","632","test_session_persists_across_reload[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","4","test_protected_endpoint_requires_valid_bearer_token[Bearer not-a-real-token]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","4","test_product_catalogue_is_not_empty","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"The invariant, not the example.

    Note the health-check suppression: `shop_as_user` is function-scoped, so
    Hypothesis reuses it across examples. That is acceptable *only* because the
    test resets the cart itself. Read that as the general rule — if you suppress
    `function_scoped_fixture`, you have taken responsibility for isolation.
    ","542","test_cart_total_always_equals_sum_of_lines","tests.services","2026-08-14","passed","2026-08-14","","test_contract_and_properties","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","193","test_touch_targets_meet_the_minimum_size[Galaxy S9+-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","364","test_can_complete_a_purchase_on_a_phone[iPad (gen 7)-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Injection strings should be *data*, not code.

    Deliberately `parametrize`, not `@given(st.sampled_from(...))`: when the
    inputs are a fixed, hand-curated list, parametrize gives one test id per
    payload, works with function-scoped fixtures, and doesn't pay Hypothesis's
    machinery cost. Reach for Hypothesis when you want inputs you did *not*
    think of — see the fuzz test above.
    ","4","test_search_rejects_injection_payloads_safely[<script>alert(1)</script>]","tests.services","2026-08-14","passed","2026-08-14","","test_contract_and_properties","",""
"","213","test_password_field_is_masked[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","277","test_login_errors_are_shown_to_the_user[chromium-alice-nope-Invalid credentials]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","147","test_page_has_exactly_one_h1_and_a_language[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"","247","test_device_reports_a_mobile_user_agent[Pixel 7-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","134","test_layout_collapses_to_a_mobile_nav[iPad (gen 7)-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","121","test_no_horizontal_scrolling[iPhone 15-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","611","test_login_errors_are_shown_to_the_user[firefox-alice-nope-Invalid credentials]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","217","test_login_errors_are_shown_to_the_user[chromium---Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"A 404 for ""no results"" is a classic API design mistake — an empty
    collection is not a missing resource. Worth asserting explicitly.","6","test_search_with_no_matches_returns_empty_list_not_error","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Removing focus outlines without a replacement locks out keyboard users.
    Checks that *something* changes visually when a control is focused.","239","test_keyboard_focus_is_visible[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"","429","test_page_has_exactly_one_h1_and_a_language[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"Proves the retry policy without needing a flaky server.

    Every piece of ""clever"" framework logic — retries, backoff, token refresh —
    needs a test like this, or it is untrustworthy exactly when it matters.
    ","1626","test_api_client_retries_transient_5xx_on_idempotent_requests","tests.services","2026-08-14","passed","2026-08-14","","test_contract_and_properties","",""
"","5","test_filter_by_category_returns_only_that_category[input]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","114","test_content_is_readable_without_zooming[iPad (gen 7)-chromium]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"Removing focus outlines without a replacement locks out keyboard users.
    Checks that *something* changes visually when a control is focused.","303","test_keyboard_focus_is_visible[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","224","test_touch_targets_meet_the_minimum_size[iPad (gen 7)-webkit]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"","38","test_cart_total_is_sum_of_line_totals","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","591","test_content_is_readable_without_zooming[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","313","test_cart_survives_a_page_reload[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","322","test_mobile_nav_opens_and_is_announced[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","591","test_product_grid_renders_the_catalogue[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","256","test_content_is_readable_without_zooming[iPad (gen 7)-webkit]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"Dark mode is a whole second theme that usually gets zero test coverage.
    Running the same axe audit under `color_scheme=""dark""` is nearly free.","743","test_dark_mode_renders_with_readable_contrast[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"","383","test_product_grid_renders_the_catalogue[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","364","test_user_can_log_in_with_valid_credentials[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","907","test_touch_targets_meet_the_minimum_size[Pixel 7-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","8","test_limit_caps_the_result_size","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","247","test_add_to_cart_updates_the_badge[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","180","test_out_of_stock_products_cannot_be_added[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","1072","test_can_complete_a_purchase_on_a_phone[iPhone 15-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","13","test_checkout_creates_order_and_empties_cart","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"Validation errors must be 4xx and must never be 5xx.

    A 500 on bad input means the input reached code that didn't expect it — the
    exact shape of bug that turns into a security finding later.
    ","3","test_login_rejects_malformed_payloads[payload3-empty strings]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","409","test_layout_collapses_to_a_mobile_nav[iPad (gen 7)-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"`role=""alert""` is what makes a screen reader speak the error. Without it
    a blind user gets silence after pressing the button.","1054","test_error_message_is_announced_to_assistive_technology[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","3","test_adding_unknown_product_is_rejected[999999]","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","251","test_login_errors_are_shown_to_the_user[chromium-alice--Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"One table, five behaviours. Note the ids: a failing run says
    `test_login_rejects_bad_credentials[username case mismatch]`, so triage
    starts before you open the log.","4","test_login_rejects_bad_credentials[ALICE-wonderland-username case mismatch]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","441","test_device_reports_a_mobile_user_agent[Pixel 7-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","554","test_search_with_no_results_shows_zero_and_no_error[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","4","test_remove_item_updates_total","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"The one true end-to-end test: browse -> add -> cart -> checkout.

    A suite needs a handful of these and no more. They are the most expensive
    tests you own and the first to go flaky; every additional one buys less
    coverage than an API test costing 1% as much.
    ","653","test_complete_purchase_journey[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","263","test_login_errors_are_shown_to_the_user[chromium--wonderland-Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","580","test_mobile_nav_opens_and_is_announced[Pixel 7-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Network shaping via CDP. Emulating a slow link surfaces missing loading
    states and races that a gigabit office connection hides completely.

    CDP is a Chromium protocol, so this test cannot run on Firefox or WebKit —
    the first cross-browser CI run failed here with ""CDP session is only
    available in Chromium"". Skipping with an explicit reason is the honest fix:
    the capability genuinely does not exist elsewhere, and a silent pass would
    misrepresent the coverage. For latency on other engines, fall back to
    `page.route` with a delay in the handler, which works everywhere.
    ","0","test_page_works_on_a_slow_3g_connection[webkit]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"","4","test_limit_parameter_boundaries[-5-422]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","8","test_add_item_to_empty_cart","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"","1718","test_logout_clears_the_session[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","196","test_touch_targets_meet_the_minimum_size[Galaxy S9+-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","870","test_user_can_log_in_with_valid_credentials[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"A control with no accessible name is announced as ""button"" — useless.
    This check is narrow, deterministic and catches the single most common
    real-world a11y defect.","427","test_every_interactive_control_has_an_accessible_name[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","1248","test_can_complete_a_purchase_on_a_phone[iPad (gen 7)-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","559","test_mobile_nav_opens_and_is_announced[Galaxy S9+-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Gate on `serious` and `critical` only.

    Gating on every impact level from day one on a legacy app produces a red
    build nobody can fix this sprint, and the job gets disabled within a week.
    Ratchet the threshold down over time instead — that strategy actually ships.
    ","1994","test_public_pages_have_no_serious_accessibility_violations[firefox-/]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"","373","test_page_has_exactly_one_h1_and_a_language[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"","485","test_category_filter[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","624","test_login_errors_are_shown_to_the_user[firefox-alice--Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Failure *messages* are a feature. Test them like one.","41","test_api_error_message_includes_request_and_response_detail","tests.services","2026-08-14","passed","2026-08-14","","test_contract_and_properties","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","326","test_no_horizontal_scrolling[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","530","test_user_can_log_in_with_valid_credentials[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","442","test_login_errors_are_shown_to_the_user[webkit--wonderland-Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","172","test_content_is_readable_without_zooming[Galaxy S9+-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Cross-endpoint consistency. Two endpoints serving the same entity from
    different code paths drift constantly; this catches it in one assertion.","6","test_get_product_by_id_matches_list_entry","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","5","test_filter_by_category_returns_only_that_category[video]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"A control with no accessible name is announced as ""button"" — useless.
    This check is narrow, deterministic and catches the single most common
    real-world a11y defect.","456","test_every_interactive_control_has_an_accessible_name[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"","5","test_adding_unknown_product_is_rejected[abc]","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","198","test_no_horizontal_scrolling[iPhone 15-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","174","test_touch_targets_meet_the_minimum_size[Pixel 7-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","5","test_unknown_product_returns_404[-1]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Cross-layer consistency — my favourite kind of test.

    The UI must render exactly what the API serves. This catches client-side
    filtering, pagination and caching bugs that neither layer finds alone.
    ","423","test_ui_and_api_agree_on_the_catalogue[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"`role=""alert""` is what makes a screen reader speak the error. Without it
    a blind user gets silence after pressing the button.","2181","test_error_message_is_announced_to_assistive_technology[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Rotation is a state change most suites never exercise — and a reliable
    source of clipped headers and stuck modals.","1806","test_layout_survives_rotation[firefox-portrait]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"A reused token across logins is a real security defect, and a trivial
    test to write. Cheap tests for expensive bugs are the best ratio in QA.","7","test_tokens_are_unique_per_login","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","4","test_protected_endpoint_requires_valid_bearer_token[bearer lowercase-scheme-valid-token-shape]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","10","test_cannot_add_out_of_stock_product","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","247","test_touch_targets_meet_the_minimum_size[Pixel 7-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Tab order and Enter-to-submit. A surprising number of production forms
    fail this, and it costs one test to know.","782","test_login_form_is_keyboard_operable[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","5","test_protected_endpoint_requires_valid_bearer_token[Basic YWxpY2U6d29uZGVy]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","366","test_touch_targets_meet_the_minimum_size[iPad (gen 7)-firefox]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"A behaviour worth pinning down: does the API *merge* lines or *append*
    duplicates? Both are defensible designs; only one matches the spec, and an
    unpinned choice will silently flip during a refactor.","11","test_adding_same_product_twice_increments_quantity","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","397","test_touch_targets_meet_the_minimum_size[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Raw JSON Schema, deliberately *not* pydantic.

    Use this style when the schema is an artefact you receive (a partner spec, a
    file in a schema registry) rather than a model you maintain. It also catches
    things pydantic models often let through — here, `additionalProperties: false`
    and the category enum.
    ","11","test_every_product_matches_the_published_schema","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Gate on `serious` and `critical` only.

    Gating on every impact level from day one on a legacy app produces a red
    build nobody can fix this sprint, and the job gets disabled within a week.
    Ratchet the threshold down over time instead — that strategy actually ships.
    ","1104","test_public_pages_have_no_serious_accessibility_violations[chromium-/]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","406","test_no_horizontal_scrolling[Pixel 7-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Offline is the mobile-specific failure mode. The requirement here is
    modest and non-negotiable: don't render an empty white screen.","1327","test_offline_mode_does_not_show_a_blank_page[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","967","test_touch_targets_meet_the_minimum_size[iPhone 15-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","209","test_login_errors_are_shown_to_the_user[chromium-ghost-wonderland-Invalid credentials]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Offline is the mobile-specific failure mode. The requirement here is
    modest and non-negotiable: don't render an empty white screen.","414","test_offline_mode_does_not_show_a_blank_page[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","245","test_category_filter[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Boundary-value analysis, done properly: min, min-1, max, max+1, and the
    type boundary. Three of these five rows have caught real defects in the
    author's experience; the middle-of-range value has caught none.","21","test_quantity_boundaries[-1-422-negative]","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"Precondition via API, verification via UI — the pattern to default to.","613","test_removing_an_item_updates_the_total[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","145","test_no_horizontal_scrolling[iPad (gen 7)-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Multi-tenancy isolation — the bug class that makes headlines.

    Two fixtures, two real sessions. This is why `api_client` is function-scoped:
    a shared client could not express this scenario at all.
    ","19","test_two_users_have_isolated_carts","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","274","test_device_reports_a_mobile_user_agent[iPad (gen 7)-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","254","test_device_reports_a_mobile_user_agent[iPad (gen 7)-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Documentation drift check. If an endpoint the suite exercises disappears
    from the spec, someone changed the contract without updating the docs.","1","test_openapi_declares_every_endpoint_the_tests_use","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","277","test_device_reports_a_mobile_user_agent[iPhone 15-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","105","test_layout_collapses_to_a_mobile_nav[iPhone 15-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Rotation is a state change most suites never exercise — and a reliable
    source of clipped headers and stuck modals.","367","test_layout_survives_rotation[chromium-portrait]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","485","test_add_to_cart_updates_the_badge[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","12","test_in_stock_filter_partitions_the_catalogue","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Latency injection. Catches missing loading states and premature asserts
    in the app's own code.","2082","test_slow_api_does_not_break_the_page[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","3","test_limit_parameter_boundaries[many-422]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","134","test_password_field_is_masked[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","698","test_session_persists_across_reload[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","422","test_password_field_is_masked[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","527","test_login_errors_are_shown_to_the_user[webkit---Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","1014","test_can_complete_a_purchase_on_a_phone[Pixel 7-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","162","test_content_is_readable_without_zooming[Pixel 7-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","467","test_out_of_stock_products_cannot_be_added[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","293","test_anonymous_user_is_sent_to_login_when_adding_to_cart[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","160","test_device_reports_a_mobile_user_agent[Galaxy S9+-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"A hand-rolled visual check, so you can see the mechanics.

    In production use a service (Percy, Applitools, Chromatic) or Playwright's
    own `expect(page).to_have_screenshot()` in the JS runner. What matters is
    that you understand the four levers below — every tool exposes the same ones.

    ### A screenshot is only comparable within one environment

    The first CI run of this test failed on all three engines. The baseline had
    been recorded on Windows/Chromium, and Linux CI renders the same page with
    different font rasterisation — before you even consider that Firefox and
    WebKit are different engines entirely.

    That is not a bug to work around, it is the defining property of visual
    testing: a baseline belongs to one browser on one operating system. Hence
    the platform- and engine-keyed filename below. In a real project you either
    commit baselines generated inside the same container CI uses, or you use a
    hosted service that manages exactly this problem for you.
    ","1112","test_product_grid_matches_the_visual_baseline[webkit]","tests.web","2026-08-14","skipped","2026-08-14","","test_accessibility_and_visual","",""
"Fuzzing a search box: unicode, emoji, SQL fragments, control characters.

    Two properties, both cheap:
      * the endpoint answers 2xx for any string (no 500s);
      * every result actually contains the term (no filter bypass).
    ","123","test_search_never_crashes_and_never_returns_unrelated_items","tests.services","2026-08-14","passed","2026-08-14","","test_contract_and_properties","",""
"Validation errors must be 4xx and must never be 5xx.

    A 500 on bad input means the input reached code that didn't expect it — the
    exact shape of bug that turns into a security finding later.
    ","4","test_login_rejects_malformed_payloads[payload1-missing password]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","399","test_mobile_nav_opens_and_is_announced[iPhone 15-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","4","test_filter_by_category_returns_only_that_category[display]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
