"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A hand-rolled visual check, so you can see the mechanics.

    In production use a service (Percy, Applitools, Chromatic) or Playwright's
    own `expect(page).to_have_screenshot()` in the JS runner. What matters is
    that you understand the four levers below — every tool exposes the same ones.

    ### A screenshot is only comparable within one environment

    The first CI run of this test failed on all three engines. The baseline had
    been recorded on Windows/Chromium, and Linux CI renders the same page with
    different font rasterisation — before you even consider that Firefox and
    WebKit are different engines entirely.

    That is not a bug to work around, it is the defining property of visual
    testing: a baseline belongs to one browser on one operating system. Hence
    the platform- and engine-keyed filename below. In a real project you either
    commit baselines generated inside the same container CI uses, or you use a
    hosted service that manages exactly this problem for you.
    ","1731","test_product_grid_matches_the_visual_baseline[webkit]","tests.web","2026-08-14","skipped","2026-08-14","","test_accessibility_and_visual","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","502","test_content_is_readable_without_zooming[Pixel 7-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","13","test_cannot_add_out_of_stock_product","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","444","test_layout_collapses_to_a_mobile_nav[iPhone 15-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Network shaping via CDP. Emulating a slow link surfaces missing loading
    states and races that a gigabit office connection hides completely.

    CDP is a Chromium protocol, so this test cannot run on Firefox or WebKit —
    the first cross-browser CI run failed here with ""CDP session is only
    available in Chromium"". Skipping with an explicit reason is the honest fix:
    the capability genuinely does not exist elsewhere, and a silent pass would
    misrepresent the coverage. For latency on other engines, fall back to
    `page.route` with a delay in the handler, which works everywhere.
    ","2197","test_page_works_on_a_slow_3g_connection[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","3","test_limit_parameter_boundaries[101-422]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Network shaping via CDP. Emulating a slow link surfaces missing loading
    states and races that a gigabit office connection hides completely.

    CDP is a Chromium protocol, so this test cannot run on Firefox or WebKit —
    the first cross-browser CI run failed here with ""CDP session is only
    available in Chromium"". Skipping with an explicit reason is the honest fix:
    the capability genuinely does not exist elsewhere, and a silent pass would
    misrepresent the coverage. For latency on other engines, fall back to
    `page.route` with a delay in the handler, which works everywhere.
    ","1","test_page_works_on_a_slow_3g_connection[webkit]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"","4","test_protected_endpoint_requires_valid_bearer_token[None]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","379","test_device_reports_a_mobile_user_agent[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","728","test_can_complete_a_purchase_on_a_phone[iPad (gen 7)-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","271","test_no_horizontal_scrolling[iPad (gen 7)-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"A 404 for ""no results"" is a classic API design mistake — an empty
    collection is not a missing resource. Worth asserting explicitly.","4","test_search_with_no_matches_returns_empty_list_not_error","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","407","test_checkout_button_is_disabled_for_an_empty_cart[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"A retried POST can create two orders. This test is the guardrail that
    stops a well-meaning future change from making POST retryable.","20","test_api_client_does_not_retry_post","tests.services","2026-08-14","passed","2026-08-14","","test_contract_and_properties","",""
"Fault injection via route interception.

    Playwright can intercept network traffic, which lets a UI test cover the
    error paths QA normally can't reach: 500s, timeouts, empty responses.
    These branches are almost never manually tested and almost always broken.
    ","859","test_api_failure_is_surfaced_to_the_user[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","7","test_protected_endpoint_requires_valid_bearer_token[Basic YWxpY2U6d29uZGVy]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"Dark mode is a whole second theme that usually gets zero test coverage.
    Running the same axe audit under `color_scheme=""dark""` is nearly free.","1649","test_dark_mode_renders_with_readable_contrast[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","556","test_layout_collapses_to_a_mobile_nav[Pixel 7-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","459","test_can_complete_a_purchase_on_a_phone[Galaxy S9+-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","6","test_protected_endpoint_requires_valid_bearer_token[wonderland]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","7","test_adding_unknown_product_is_rejected[999999]","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"","4","test_filter_by_category_returns_only_that_category[display]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","531","test_layout_collapses_to_a_mobile_nav[iPhone 15-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","446","test_cart_survives_a_page_reload[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","633","test_mobile_nav_opens_and_is_announced[Galaxy S9+-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","880","test_can_complete_a_purchase_on_a_phone[iPhone 15-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","344","test_content_is_readable_without_zooming[Galaxy S9+-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","275","test_layout_collapses_to_a_mobile_nav[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"One table, five behaviours. Note the ids: a failing run says
    `test_login_rejects_bad_credentials[username case mismatch]`, so triage
    starts before you open the log.","6","test_login_rejects_bad_credentials[alice -wonderland-trailing whitespace in username]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"","376","test_out_of_stock_products_cannot_be_added[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","6","test_search_is_case_insensitive_substring_match[AURORA-Aurora]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","214","test_no_horizontal_scrolling[Galaxy S9+-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Dark mode is a whole second theme that usually gets zero test coverage.
    Running the same axe audit under `color_scheme=""dark""` is nearly free.","1575","test_dark_mode_renders_with_readable_contrast[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"","4","test_protected_endpoint_requires_valid_bearer_token[Bearer]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"A control with no accessible name is announced as ""button"" — useless.
    This check is narrow, deterministic and catches the single most common
    real-world a11y defect.","439","test_every_interactive_control_has_an_accessible_name[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"The one true end-to-end test: browse -> add -> cart -> checkout.

    A suite needs a handful of these and no more. They are the most expensive
    tests you own and the first to go flaky; every additional one buys less
    coverage than an API test costing 1% as much.
    ","421","test_complete_purchase_journey[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","219","test_login_errors_are_shown_to_the_user[chromium-alice-nope-Invalid credentials]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","2","test_unknown_product_returns_404[0]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","968","test_user_can_log_in_with_valid_credentials[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","413","test_device_reports_a_mobile_user_agent[iPhone 15-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","95","test_device_reports_a_mobile_user_agent[Pixel 7-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Gate on `serious` and `critical` only.

    Gating on every impact level from day one on a legacy app produces a red
    build nobody can fix this sprint, and the job gets disabled within a week.
    Ratchet the threshold down over time instead — that strategy actually ships.
    ","696","test_public_pages_have_no_serious_accessibility_violations[webkit-/login]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","263","test_layout_collapses_to_a_mobile_nav[Pixel 7-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","700","test_add_to_cart_updates_the_badge[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","129","test_no_horizontal_scrolling[iPad (gen 7)-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","361","test_no_horizontal_scrolling[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Rotation is a state change most suites never exercise — and a reliable
    source of clipped headers and stuck modals.","1527","test_layout_survives_rotation[firefox-landscape]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","4","test_filter_by_category_returns_only_that_category[video]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","421","test_content_is_readable_without_zooming[iPhone 15-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","192","test_password_field_is_masked[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","544","test_mobile_nav_opens_and_is_announced[Pixel 7-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","5","test_limit_parameter_boundaries[-5-422]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Boundary-value analysis, done properly: min, min-1, max, max+1, and the
    type boundary. Three of these five rows have caught real defects in the
    author's experience; the middle-of-range value has caught none.","8","test_quantity_boundaries[-1-422-negative]","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"","939","test_anonymous_user_is_sent_to_login_when_adding_to_cart[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","175","test_checkout_button_is_disabled_for_an_empty_cart[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","489","test_can_complete_a_purchase_on_a_phone[iPad (gen 7)-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Cross-layer consistency — my favourite kind of test.

    The UI must render exactly what the API serves. This catches client-side
    filtering, pagination and caching bugs that neither layer finds alone.
    ","142","test_ui_and_api_agree_on_the_catalogue[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Gate on `serious` and `critical` only.

    Gating on every impact level from day one on a legacy app produces a red
    build nobody can fix this sprint, and the job gets disabled within a week.
    Ratchet the threshold down over time instead — that strategy actually ships.
    ","2291","test_public_pages_have_no_serious_accessibility_violations[firefox-/]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"A hand-rolled visual check, so you can see the mechanics.

    In production use a service (Percy, Applitools, Chromatic) or Playwright's
    own `expect(page).to_have_screenshot()` in the JS runner. What matters is
    that you understand the four levers below — every tool exposes the same ones.

    ### A screenshot is only comparable within one environment

    The first CI run of this test failed on all three engines. The baseline had
    been recorded on Windows/Chromium, and Linux CI renders the same page with
    different font rasterisation — before you even consider that Firefox and
    WebKit are different engines entirely.

    That is not a bug to work around, it is the defining property of visual
    testing: a baseline belongs to one browser on one operating system. Hence
    the platform- and engine-keyed filename below. In a real project you either
    commit baselines generated inside the same container CI uses, or you use a
    hosted service that manages exactly this problem for you.
    ","1072","test_product_grid_matches_the_visual_baseline[chromium]","tests.web","2026-08-14","skipped","2026-08-14","","test_accessibility_and_visual","",""
"Rotation is a state change most suites never exercise — and a reliable
    source of clipped headers and stuck modals.","1499","test_layout_survives_rotation[webkit-landscape]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","1127","test_can_complete_a_purchase_on_a_phone[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","375","test_product_grid_renders_the_catalogue[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","402","test_layout_collapses_to_a_mobile_nav[iPad (gen 7)-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"A hand-rolled visual check, so you can see the mechanics.

    In production use a service (Percy, Applitools, Chromatic) or Playwright's
    own `expect(page).to_have_screenshot()` in the JS runner. What matters is
    that you understand the four levers below — every tool exposes the same ones.

    ### A screenshot is only comparable within one environment

    The first CI run of this test failed on all three engines. The baseline had
    been recorded on Windows/Chromium, and Linux CI renders the same page with
    different font rasterisation — before you even consider that Firefox and
    WebKit are different engines entirely.

    That is not a bug to work around, it is the defining property of visual
    testing: a baseline belongs to one browser on one operating system. Hence
    the platform- and engine-keyed filename below. In a real project you either
    commit baselines generated inside the same container CI uses, or you use a
    hosted service that manages exactly this problem for you.
    ","1990","test_product_grid_matches_the_visual_baseline[firefox]","tests.web","2026-08-14","skipped","2026-08-14","","test_accessibility_and_visual","",""
"","3","test_adding_unknown_product_is_rejected[-1]","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"","390","test_mobile_nav_opens_and_is_announced[iPad (gen 7)-firefox]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","536","test_login_errors_are_shown_to_the_user[webkit-alice-nope-Invalid credentials]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Proves the retry policy without needing a flaky server.

    Every piece of ""clever"" framework logic — retries, backoff, token refresh —
    needs a test like this, or it is untrustworthy exactly when it matters.
    ","1655","test_api_client_retries_transient_5xx_on_idempotent_requests","tests.services","2026-08-14","passed","2026-08-14","","test_contract_and_properties","",""
"","5","test_search_is_case_insensitive_substring_match[phone-Headphones]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","4","test_filter_by_category_returns_only_that_category[audio]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"DELETE should be idempotent — deleting twice must not 404 or 500.","9","test_removing_a_product_that_is_not_in_the_cart_is_idempotent","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"A control with no accessible name is announced as ""button"" — useless.
    This check is narrow, deterministic and catches the single most common
    real-world a11y defect.","673","test_every_interactive_control_has_an_accessible_name[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","737","test_login_errors_are_shown_to_the_user[firefox-alice--Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Validation errors must be 4xx and must never be 5xx.

    A 500 on bad input means the input reached code that didn't expect it — the
    exact shape of bug that turns into a security finding later.
    ","4","test_login_rejects_malformed_payloads[payload0-empty body]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","507","test_login_errors_are_shown_to_the_user[firefox-alice-nope-Invalid credentials]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Boundary-value analysis, done properly: min, min-1, max, max+1, and the
    type boundary. Three of these five rows have caught real defects in the
    author's experience; the middle-of-range value has caught none.","13","test_quantity_boundaries[1-201-minimum valid]","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"","130","test_checkout_button_is_disabled_for_an_empty_cart[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","496","test_category_filter[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","199","test_add_to_cart_updates_the_badge[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","548","test_logout_clears_the_session[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Rotation is a state change most suites never exercise — and a reliable
    source of clipped headers and stuck modals.","1177","test_layout_survives_rotation[webkit-portrait]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","19","test_cart_total_is_sum_of_line_totals","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"Network shaping via CDP. Emulating a slow link surfaces missing loading
    states and races that a gigabit office connection hides completely.

    CDP is a Chromium protocol, so this test cannot run on Firefox or WebKit —
    the first cross-browser CI run failed here with ""CDP session is only
    available in Chromium"". Skipping with an explicit reason is the honest fix:
    the capability genuinely does not exist elsewhere, and a silent pass would
    misrepresent the coverage. For latency on other engines, fall back to
    `page.route` with a delay in the handler, which works everywhere.
    ","8","test_page_works_on_a_slow_3g_connection[firefox]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"Fault injection via route interception.

    Playwright can intercept network traffic, which lets a UI test cover the
    error paths QA normally can't reach: 500s, timeouts, empty responses.
    These branches are almost never manually tested and almost always broken.
    ","482","test_api_failure_is_surfaced_to_the_user[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Rotation is a state change most suites never exercise — and a reliable
    source of clipped headers and stuck modals.","224","test_layout_survives_rotation[chromium-landscape]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","160","test_password_field_is_masked[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"One table, five behaviours. Note the ids: a failing run says
    `test_login_rejects_bad_credentials[username case mismatch]`, so triage
    starts before you open the log.","3","test_login_rejects_bad_credentials[ALICE-wonderland-username case mismatch]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"Latency injection. Catches missing loading states and premature asserts
    in the app's own code.","1998","test_slow_api_does_not_break_the_page[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","99","test_mobile_nav_opens_and_is_announced[iPad (gen 7)-chromium]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"","550","test_mobile_nav_opens_and_is_announced[iPhone 15-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","535","test_login_errors_are_shown_to_the_user[firefox---Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"One table, five behaviours. Note the ids: a failing run says
    `test_login_rejects_bad_credentials[username case mismatch]`, so triage
    starts before you open the log.","7","test_login_rejects_bad_credentials[nosuchuser-wonderland-unknown user]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"Tab order and Enter-to-submit. A surprising number of production forms
    fail this, and it costs one test to know.","674","test_login_form_is_keyboard_operable[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","313","test_touch_targets_meet_the_minimum_size[iPad (gen 7)-webkit]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"","637","test_session_persists_across_reload[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Cross-endpoint consistency. Two endpoints serving the same entity from
    different code paths drift constantly; this catches it in one assertion.","11","test_get_product_by_id_matches_list_entry","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Injection strings should be *data*, not code.

    Deliberately `parametrize`, not `@given(st.sampled_from(...))`: when the
    inputs are a fixed, hand-curated list, parametrize gives one test id per
    payload, works with function-scoped fixtures, and doesn't pay Hypothesis's
    machinery cost. Reach for Hypothesis when you want inputs you did *not*
    think of — see the fuzz test above.
    ","4","test_search_rejects_injection_payloads_safely[{{7*7}}]","tests.services","2026-08-14","passed","2026-08-14","","test_contract_and_properties","",""
"","392","test_page_has_exactly_one_h1_and_a_language[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","132","test_layout_collapses_to_a_mobile_nav[iPhone 15-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","155","test_touch_targets_meet_the_minimum_size[iPhone 15-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","481","test_cart_survives_a_page_reload[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Offline is the mobile-specific failure mode. The requirement here is
    modest and non-negotiable: don't render an empty white screen.","3406","test_offline_mode_does_not_show_a_blank_page[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","561","test_login_errors_are_shown_to_the_user[webkit-alice--Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","405","test_add_to_cart_updates_the_badge[webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Dark mode is a whole second theme that usually gets zero test coverage.
    Running the same axe audit under `color_scheme=""dark""` is nearly free.","860","test_dark_mode_renders_with_readable_contrast[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"","220","test_mobile_nav_opens_and_is_announced[Galaxy S9+-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Boundary-value analysis, done properly: min, min-1, max, max+1, and the
    type boundary. Three of these five rows have caught real defects in the
    author's experience; the middle-of-range value has caught none.","8","test_quantity_boundaries[1.5-422-non-integer]","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"The mobile journey, tap by tap. Same Page Objects as the desktop test —
    the only mobile-specific step is opening the nav.","1190","test_can_complete_a_purchase_on_a_phone[Pixel 7-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Tab order and Enter-to-submit. A surprising number of production forms
    fail this, and it costs one test to know.","356","test_login_form_is_keyboard_operable[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Removing focus outlines without a replacement locks out keyboard users.
    Checks that *something* changes visually when a control is focused.","278","test_keyboard_focus_is_visible[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"","4","test_checkout_with_empty_cart_is_rejected","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","324","test_no_horizontal_scrolling[iPhone 15-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","13","test_in_stock_filter_partitions_the_catalogue","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","243","test_login_errors_are_shown_to_the_user[chromium-alice--Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","229","test_device_reports_a_mobile_user_agent[iPhone 15-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","2","test_remove_item_updates_total","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"","517","test_device_reports_a_mobile_user_agent[iPad (gen 7)-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","456","test_login_errors_are_shown_to_the_user[webkit--wonderland-Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"","3","test_non_numeric_product_id_returns_422_not_500","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","200","test_category_filter[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","124","test_touch_targets_meet_the_minimum_size[iPad (gen 7)-chromium]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"Raw JSON Schema, deliberately *not* pydantic.

    Use this style when the schema is an artefact you receive (a partner spec, a
    file in a schema registry) rather than a model you maintain. It also catches
    things pydantic models often let through — here, `additionalProperties: false`
    and the category enum.
    ","8","test_every_product_matches_the_published_schema","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"Latency injection. Catches missing loading states and premature asserts
    in the app's own code.","2091","test_slow_api_does_not_break_the_page[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"Horizontal overflow is *the* mobile bug: an element wider than the
    viewport, usually a table or an unbroken string. Cheap to detect, and
    nobody notices it in a desktop browser.","430","test_no_horizontal_scrolling[iPhone 15-webkit]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","427","test_content_is_readable_without_zooming[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","273","test_content_is_readable_without_zooming[iPad (gen 7)-webkit]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"Assert on the message the user reads, not on an internal state flag.
    A test that passes while the user sees a blank box is worse than no test.","175","test_login_errors_are_shown_to_the_user[chromium--wonderland-Username and password are required]","tests.web","2026-08-14","passed","2026-08-14","","test_login","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","108","test_content_is_readable_without_zooming[iPad (gen 7)-chromium]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
"","386","test_device_reports_a_mobile_user_agent[Pixel 7-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"Documentation drift check. If an endpoint the suite exercises disappears
    from the spec, someone changed the contract without updating the docs.","1","test_openapi_declares_every_endpoint_the_tests_use","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","5","test_limit_parameter_boundaries[many-422]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
"","4","test_search_is_case_insensitive_substring_match[aurora-Aurora]","tests.services","2026-08-14","passed","2026-08-14","","test_products","",""
