"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Rotation is a state change most suites never exercise — and a reliable
    source of clipped headers and stuck modals.","336","test_layout_survives_rotation[chromium-landscape]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","187","test_touch_targets_meet_the_minimum_size[Galaxy S9+-chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"A hand-rolled visual check, so you can see the mechanics.

    In production use a service (Percy, Applitools, Chromatic) or Playwright's
    own `expect(page).to_have_screenshot()` in the JS runner. What matters is
    that you understand the four levers below — every tool exposes the same ones.

    ### A screenshot is only comparable within one environment

    The first CI run of this test failed on all three engines. The baseline had
    been recorded on Windows/Chromium, and Linux CI renders the same page with
    different font rasterisation — before you even consider that Firefox and
    WebKit are different engines entirely.

    That is not a bug to work around, it is the defining property of visual
    testing: a baseline belongs to one browser on one operating system. Hence
    the platform- and engine-keyed filename below. In a real project you either
    commit baselines generated inside the same container CI uses, or you use a
    hosted service that manages exactly this problem for you.
    ","1542","test_product_grid_matches_the_visual_baseline[firefox]","tests.web","2026-08-14","skipped","2026-08-14","","test_accessibility_and_visual","",""
"","281","test_category_filter[chromium]","tests.web","2026-08-14","passed","2026-08-14","","test_shopping_flow","",""
"","5","test_adding_unknown_product_is_rejected[999999]","tests.services","2026-08-14","passed","2026-08-14","","test_cart_flow","",""
"A reused token across logins is a real security defect, and a trivial
    test to write. Cheap tests for expensive bugs are the best ratio in QA.","9","test_tokens_are_unique_per_login","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"WCAG 2.2 (2.5.8) asks for 24x24 CSS px; iOS HIG and Material both say 44-48.
    This asserts the stricter, humane 44px on interactive controls.","513","test_touch_targets_meet_the_minimum_size[Galaxy S9+-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"","354","test_page_has_exactly_one_h1_and_a_language[firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_accessibility_and_visual","",""
"The single most valuable mobile-web assertion: does the responsive
    breakpoint actually fire on real device widths?","335","test_layout_collapses_to_a_mobile_nav[iPhone 15-firefox]","tests.web","2026-08-14","passed","2026-08-14","","test_mobile_web","",""
"One table, five behaviours. Note the ids: a failing run says
    `test_login_rejects_bad_credentials[username case mismatch]`, so triage
    starts before you open the log.","7","test_login_rejects_bad_credentials[alice -wonderland-trailing whitespace in username]","tests.services","2026-08-14","passed","2026-08-14","","test_auth","",""
"Font size below 12px on a phone is a real usability defect and a common
    consequence of reusing desktop CSS.","151","test_content_is_readable_without_zooming[iPad (gen 7)-chromium]","tests.web","2026-08-14","skipped","2026-08-14","","test_mobile_web","",""
